"entity_type_id","attribute_set_id","created_at","updated_at","parent_id","increment_id","entity_id","all_children","available_sort_by","children","children_count","custom_apply_to_products","custom_design","custom_design_from","custom_design_to","custom_layout_update","custom_use_parent_settings","default_sort_by","description","display_mode","filter_price_range","image","include_in_menu","is_active","is_anchor","is_virtual_category","landing_page","level","meta_description","meta_keywords","meta_title","name","page_layout","path","path_in_store","position","url_key","url_path","use_name_in_product_search","virtual_category_root","virtual_rule","gen_store_id","gen_store_code","gen_categories","gen_products"
,"3","2018-12-06 22:40:51","2018-12-06 23:51:29","31",,"38",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Манжеты универсальные",,"1/2/81/31/38",,"7","manzhety-universal-nye","katalog/manzhety-uplotnenija-sal-niki/manzhety-universal-nye","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Манжеты универсальные/Каталог",""
,"3","2018-12-06 22:41:45","2018-12-06 23:51:29","31",,"39",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Грязесъёмники навесного оборудования",,"1/2/81/31/39",,"8","grjazes-jomniki-navesnogo-oborudovanija","katalog/manzhety-uplotnenija-sal-niki/grjazes-jomniki-navesnogo-oborudovanija","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Грязесъёмники навесного оборудования/Каталог",""
,"3","2018-12-06 22:42:29","2018-12-06 23:51:29","31",,"40",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Подшипники скольжения, втулки штоковые",,"1/2/81/31/40",,"9","podshipniki-skol-zhenija-vtulki-shtokovye","katalog/manzhety-uplotnenija-sal-niki/podshipniki-skol-zhenija-vtulki-shtokovye","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Подшипники скольжения, втулки штоковые/Каталог",""
,"3","2018-12-06 22:43:31","2018-12-06 23:51:29","31",,"41",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Уплотнение поршневое защитное",,"1/2/81/31/41",,"10","uplotnenie-porshnevoe-zaschitnoe","katalog/manzhety-uplotnenija-sal-niki/uplotnenie-porshnevoe-zaschitnoe","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Уплотнение поршневое защитное/Каталог",""
,"3","2018-12-06 22:43:47","2018-12-06 23:51:29","31",,"42",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Уплотнение буферное",,"1/2/81/31/42",,"11","uplotnenie-bufernoe","katalog/manzhety-uplotnenija-sal-niki/uplotnenie-bufernoe","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Уплотнение буферное/Каталог",""
,"3","2018-12-06 23:08:48","2018-12-06 23:51:29","31",,"43",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Кольца опорно-направляющие",,"1/2/81/31/43",,"12","kol-ca-oporno-napravljajuschie","katalog/manzhety-uplotnenija-sal-niki/kol-ca-oporno-napravljajuschie","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Кольца опорно-направляющие/Каталог",""
,"3","2018-12-06 23:09:43","2018-12-06 23:51:29","31",,"44",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Кольца подпорные",,"1/2/81/31/44",,"13","kol-ca-podpornye","katalog/manzhety-uplotnenija-sal-niki/kol-ca-podpornye","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Кольца подпорные/Каталог",""
,"3","2018-12-06 23:10:00","2018-12-06 23:51:29","31",,"45",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Кольца поршневые",,"1/2/81/31/45",,"14","kol-ca-porshnevye","katalog/manzhety-uplotnenija-sal-niki/kol-ca-porshnevye","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Кольца поршневые/Каталог",""
,"3","2018-12-06 23:11:20","2018-12-06 23:51:29","31",,"46",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"О-кольца резиновые",,"1/2/81/31/46",,"15","o-kol-ca-rezinovye","katalog/manzhety-uplotnenija-sal-niki/o-kol-ca-rezinovye","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/О-кольца резиновые/Каталог",""
,"3","2018-12-06 23:11:54","2018-12-06 23:51:29","31",,"47",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Кольца трансмиссионные",,"1/2/81/31/47",,"16","kol-ca-transmissionnye","katalog/manzhety-uplotnenija-sal-niki/kol-ca-transmissionnye","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Кольца трансмиссионные/Каталог",""
,"3","2018-12-06 23:13:01","2018-12-06 23:51:29","31",,"48",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Уплотнения плавающие",,"1/2/81/31/48",,"17","uplotnenija-plavajuschie","katalog/manzhety-uplotnenija-sal-niki/uplotnenija-plavajuschie","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Уплотнения плавающие/Каталог",""
,"3","2018-12-06 23:14:49","2018-12-06 23:51:29","31",,"49",,,,"5","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Сальники",,"1/2/81/31/49",,"18","sal-niki","katalog/manzhety-uplotnenija-sal-niki/sal-niki","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Сальники/Каталог",""
,"3","2018-12-06 23:15:20","2018-12-06 23:51:29","49",,"50",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"5",,,,"Сальники гидронасосов",,"1/2/81/31/49/50",,"1","sal-niki-gidronasosov","katalog/manzhety-uplotnenija-sal-niki/sal-niki/sal-niki-gidronasosov","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Сальники/Сальники гидронасосов/Каталог",""
,"3","2018-12-06 23:15:45","2018-12-06 23:51:29","49",,"51",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"5",,,,"Сальники моторов",,"1/2/81/31/49/51",,"2","sal-niki-motorov","katalog/manzhety-uplotnenija-sal-niki/sal-niki/sal-niki-motorov","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Сальники/Сальники моторов/Каталог",""
,"3","2018-12-06 23:16:02","2018-12-06 23:51:29","49",,"52",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"5",,,,"Сальники поворотных редукторов",,"1/2/81/31/49/52",,"3","sal-niki-povorotnyh-reduktorov","katalog/manzhety-uplotnenija-sal-niki/sal-niki/sal-niki-povorotnyh-reduktorov","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Сальники/Сальники поворотных редукторов/Каталог",""
,"3","2018-12-06 23:16:43","2018-12-06 23:51:29","49",,"53",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"5",,,,"Сальники, уплотнения ходовой части",,"1/2/81/31/49/53",,"4","sal-niki-uplotnenija-hodovoj-chasti","katalog/manzhety-uplotnenija-sal-niki/sal-niki/sal-niki-uplotnenija-hodovoj-chasti","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Сальники/Сальники, уплотнения ходовой части/Каталог",""
,"3","2018-12-06 23:17:07","2018-12-06 23:51:29","49",,"54",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"5",,,,"Сальники КПП",,"1/2/81/31/49/54",,"5","sal-niki-kpp","katalog/manzhety-uplotnenija-sal-niki/sal-niki/sal-niki-kpp","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Сальники/Сальники КПП/Каталог",""
,"3","2018-12-06 23:20:03","2018-12-06 23:53:03","81",,"56",,,,"5","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"3",,,,"Пальцы, втулки, шайбы",,"1/2/81/56",,"6","pal-cy-vtulki-shajby","katalog/pal-cy-vtulki-shajby","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Пальцы, втулки, шайбы/Каталог",""
,"3","2018-12-06 23:20:24","2018-12-06 23:51:35","56",,"57",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Сенные втулки",,"1/2/81/56/57",,"1","sennye-vtulki-kovshej","katalog/pal-cy-vtulki-shajby/sennye-vtulki-kovshej","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Пальцы, втулки, шайбы/Сенные втулки/Каталог",""
,"3","2018-12-06 23:21:54","2018-12-06 23:51:35","56",,"60",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Фиксирующие пальцы",,"1/2/81/56/60",,"4","fiksirujuschie-pal-cy-kovsha","katalog/pal-cy-vtulki-shajby/fiksirujuschie-pal-cy-kovsha","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Пальцы, втулки, шайбы/Фиксирующие пальцы/Каталог",""
,"3","2018-12-06 23:24:35","2018-12-06 23:51:35","56",,"61",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Шайбы регулировочные",,"1/2/81/56/61",,"5","shajby-regulirovochnye","katalog/pal-cy-vtulki-shajby/shajby-regulirovochnye","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Пальцы, втулки, шайбы/Шайбы регулировочные/Каталог",""
,"3","2018-12-06 23:25:28","2018-12-06 23:51:35","56",,"62",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Тавотницы",,"1/2/81/56/62",,"6","tavotnicy","katalog/pal-cy-vtulki-shajby/tavotnicy","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Пальцы, втулки, шайбы/Тавотницы/Каталог",""
,"3","2018-12-06 23:25:41","2018-12-06 23:51:35","56",,"63",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Прочее",,"1/2/81/56/63",,"7","prochee","katalog/pal-cy-vtulki-shajby/prochee","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Пальцы, втулки, шайбы/Прочее/Каталог",""
,"3","2018-12-06 23:27:17","2018-12-07 00:41:04","81",,"64",,,,"15","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"3",,,,"Агрегаты",,"1/2/81/64",,"7","agregaty","katalog/agregaty","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Агрегаты/Каталог",""
,"3","2018-12-06 23:27:35","2018-12-06 23:51:39","64",,"65",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Гидронасосы",,"1/2/81/64/65",,"1","gidronasosy","katalog/agregaty/gidronasosy","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Агрегаты/Гидронасосы/Каталог",""
,"3","2018-12-06 23:27:48","2018-12-06 23:51:39","64",,"66",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Гидромоторы",,"1/2/81/64/66",,"2","gidromotory","katalog/agregaty/gidromotory","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Агрегаты/Гидромоторы/Каталог",""
